Date,Total_Energy_kWh,Average_Power_W,Maximum_Power_W,Average_Temperature,Average_Irradiance
2017-05-14,1.4190093882242842,99.46327487553395,240.32958984375,19.01752777777778,275.2576388888889
2017-05-15,1.6574676851908374,116.72307642188996,212.416259765625,20.7749375,327.68055555555554
2017-05-16,1.5628276405334478,108.52969725926721,217.430419921875,21.889354166666667,309.71666666666664
2017-05-17,1.5920058138529465,111.0701730595079,203.164123535156,22.976062499999998,319.23541666666665
2017-05-18,0.0,,,22.78207638888889,238.91458333333333
2017-05-19,0.0,,,18.14311111111111,153.12916666666666
2017-05-20,0.0,,,18.061743055555556,294.37291666666664
2017-05-21,0.0,,,19.9821875,335.33194444444445
2017-05-22,0.0,,,21.642935843793584,324.58716875871687
2017-05-23,1.585373170471192,108.83568676003605,226.313354492188,22.94876388888889,316.59791666666666
2017-05-24,1.4664180610656745,101.01616953380076,200.587600708008,24.874284722222225,294.5111111111111
2017-05-25,1.3360262791951503,120.18227399056823,244.654541015625,22.988907446068197,279.874739039666
2017-05-26,1.5090277689615892,103.00530846154192,205.72119140625,22.83688888888889,298.4125
2017-05-27,1.601442956542969,109.06535458862446,202.809326171875,24.2658125,322.0284722222222
2017-05-28,1.5662526952107754,106.91144677206657,199.219665527344,25.592444444444446,319.0152777777778
2017-05-29,1.5633622230529793,106.11055812576782,194.793884277344,25.879756944444445,316.88680555555555
2017-05-30,1.5978592765808113,107.23887762287325,198.623199462891,25.33075,322.93194444444447
2017-05-31,1.6285964932759611,109.79302201860412,203.176666259766,24.327152173913046,339.0920289855072
2017-06-01,1.5161514185587568,102.09773862348531,214.966049194336,23.623499999999996,304.0861111111111
2017-06-02,1.6321559969584154,110.52975148702588,202.788543701172,23.93495138888889,328.46736111111113
2017-06-03,1.6141152674357102,109.67940662077305,205.443878173828,23.851819444444445,327.1638888888889
2017-06-04,1.2103605422973638,87.8133404326987,253.514282226563,23.215875,234.97847222222222
2017-06-05,0.7469783462524416,53.54683485680585,223.858154296875,20.565256944444446,132.19166666666666
2017-06-06,0.9060285001118983,61.84494881309886,256.499267578125,19.55152777777778,169.90347222222223
2017-06-07,1.7061683893839525,113.99788793211265,217.015380859375,20.857097222222222,342.56944444444446
2017-06-08,0.0,,,20.313736111111112,271.5395833333333
2017-06-09,0.0,,,21.899534722222224,224.90069444444444
2017-06-10,0.0,,,24.648458333333334,314.74652777777777
2017-06-11,0.0,,,26.12051388888889,316.71805555555557
2017-06-12,1.1520985453287766,116.96431932271845,191.033264160156,26.755428167020522,299.06298655343244
2017-06-13,1.5299550046284998,102.68154393479863,200.350402832031,27.267152777777774,310.06805555555553
2017-06-14,1.152743788146973,85.49397687122175,188.262817382813,26.143138888888892,224.66805555555555
2017-06-15,1.1078413942972825,77.38123825126536,227.623397827148,25.206833333333332,215.18472222222223
2017-06-16,0.9673591036478681,81.5190255883035,224.906433105469,27.381585639491398,236.31712789827972
2017-06-17,1.642043408966065,107.44013581021144,207.435485839844,28.645000000000003,335.1736111111111
2017-06-18,0.0,,,25.246708333333334,333.1666666666667
2017-06-19,0.0,,,25.964155052264807,409.35104529616723
2017-06-20,0.0,,,,
2017-06-21,1.1838421417236333,119.78166695348735,201.394195556641,29.194647887323942,408.1220657276995
2017-06-22,0.4896739295959474,56.50083803030162,172.335647583008,27.797604456824512,293.6490250696379
2017-06-23,1.580351876322429,104.54367428814304,198.317977905273,26.962354166666668,316.7451388888889
2017-06-24,1.4759518536885585,98.28758182165762,209.407531738281,27.338854166666664,296.50555555555553
2017-06-25,1.258251634470622,94.25105876184435,239.851226806641,24.993965277777775,251.51319444444445
2017-06-26,1.3405752314249677,100.2924113285512,222.035491943359,24.4199375,265.19930555555555
2017-06-27,0.8006007804870608,76.85767492675784,248.082275390625,23.8606875,236.54791666666668
2017-06-28,0.7045723482767742,50.02880579480053,247.395446777344,21.612027777777776,132.54652777777778
2017-06-29,0.0,,,18.940506944444447,182.96805555555557
2017-06-30,1.2810920313517256,85.97933096320307,251.003265380859,20.44290579710145,257.4550724637681
2017-07-01,1.602837471008301,106.61890051053001,254.663299560547,20.18095138888889,305.64444444444445
2017-07-02,1.5077282424926763,100.85138745770409,276.438446044922,22.555902777777778,306.6076388888889
2017-07-03,1.6052194435119633,106.54111350743119,202.432662963867,25.035416666666666,326.7597222222222
2017-07-04,1.5781381347656251,105.7969699284218,197.646423339844,25.518027777777778,318.58819444444447
2017-07-05,1.5728401626586923,104.62351414581103,197.393188476563,26.69313888888889,316.6694444444444
2017-07-06,1.5583784642537444,104.58915867474795,193.390563964844,27.776895833333334,318.2527777777778
2017-07-07,1.2756398712158208,122.07080107328429,196.119964599609,27.799645833333333,320.91180555555553
2017-07-08,0.0030383921305338546,2.804669658954327,7.59785461425781,28.76625,311.9625
2017-07-09,0.9527750773111984,64.59492049567446,216.871597290039,27.399145833333332,180.1784722222222
2017-07-10,0.0,,,25.016004566210047,265.54718417047184
2017-07-11,0.9352815905253097,81.32883395872257,250.774871826172,23.831020833333334,210.48263888888889
2017-07-12,1.3012371938069667,99.33108349671501,229.077392578125,25.29490277777778,265.1722222222222
2017-07-13,1.505325581359864,101.82585668725123,203.443450927734,27.46847222222222,306.87361111111113
2017-07-14,1.4540827273050947,104.98792254910431,257.985168457031,24.17029965156794,281.78055555555557
2017-07-15,1.4220566696166999,98.52586625519861,220.334899902344,25.48964583333333,281.23333333333335
2017-07-16,1.6405360150655117,111.22278068240757,208.534790039063,24.313680555555553,326.94375
2017-07-17,1.515710272979737,104.41172948195663,226.659118652344,25.218541666666663,302.0180555555556
2017-07-18,1.552992064921062,106.7348498227534,196.649719238281,26.143923611111113,316.4875
2017-07-19,1.4518206563313807,99.32638469769994,192.820205688477,26.478472222222223,291.0229166666667
2017-07-20,1.1953863657633468,81.50361584750092,233.128051757813,25.612354166666666,231.05972222222223
2017-07-21,1.1501387799580896,84.05399122714417,235.669555664063,25.375013888888887,220.61875
2017-07-22,1.4883540252685552,102.88161464990013,220.633178710938,25.961951388888888,299.88194444444446
2017-07-23,1.5644565447489425,107.8935548102719,198.643798828125,26.271631944444444,316.43125
2017-07-24,1.0998445442199711,77.00195175402365,232.310256958008,24.047013888888888,212.5326388888889
2017-07-25,1.6808759007771819,117.5437692851176,213.045776367188,24.931430555555558,334.5777777777778
2017-07-26,1.100667022196452,121.17435106749932,227.597091674805,24.41767361111111,290.0472222222222
2017-07-27,0.0,,,25.33803472222222,257.18611111111113
2017-07-28,1.2374988868713384,115.6541015767606,219.989410400391,25.47265972222222,284.9326388888889
2017-07-29,0.950823638661703,108.0481407570117,227.431091308594,26.188319444444446,255.0673611111111
2017-07-30,1.4465835403442389,110.1459548485461,226.274108886719,24.15707638888889,287.5486111111111
2017-07-31,1.3730200190226243,96.8051717289747,260.107971191406,26.571884057971012,283.1985507246377
2017-08-01,1.347380938212077,96.81779196733488,201.147659301758,28.837534722222223,269.57430555555555
2017-08-02,1.4989708801269537,104.9454525176397,192.578125,30.02770138888889,304.84166666666664
2017-08-03,1.3950368214925133,101.3343938130155,212.743499755859,30.977430555555557,291.25694444444446
2017-08-04,0.9007827926635746,95.3209304405899,188.377075195313,30.95913888888889,300.1791666666667
2017-08-05,1.3608217725118006,107.71676299565704,192.059417724609,31.283881944444445,302.7104166666667
2017-08-06,0.6073345258076988,64.38175185240624,244.789031982422,27.828972222222223,211.11041666666668
2017-08-07,1.3212105133056646,101.63157794658959,248.353042602539,25.755736111111112,278.08819444444447
2017-08-08,1.0929156903584802,86.85422704835605,252.161773681641,25.042041666666666,217.5222222222222
2017-08-09,0.0,,,25.892805555555555,219.27152777777778
2017-08-10,0.0,,,24.518034843205573,152.72822299651568
2017-08-11,0.0003096267700195313,0.7431042480468751,0.824478149414063,19.370944444444444,191.48611111111111
2017-08-12,1.653769501241049,120.71310228036853,215.366363525391,22.59225,330.37291666666664
2017-08-13,1.511422299957276,111.13399264391734,224.009582519531,23.927131944444444,301.64166666666665
2017-08-14,1.4086127593994147,102.81844959119816,256.876220703125,25.05216666666667,281.9166666666667
2017-08-15,1.5225845230102544,111.9547443389893,198.861602783203,25.90592361111111,310.40069444444447
2017-08-16,1.3501673266092942,99.15549522222479,206.579223632813,27.126583333333333,271.53055555555557
2017-08-17,1.4490512290954591,107.07275091838369,200.72021484375,27.764576388888887,294.30069444444445
2017-08-18,6.836132310994473,736.3876816152035,45619.0307617188,27.684986111111108,250.76041666666666
2017-08-19,1.3990588615417485,105.19239560464274,197.981414794922,25.630145833333337,279.54375
2017-08-20,1.5501750345865892,114.54495329457556,205.486633300781,23.73984027777778,311.9916666666667
2017-08-21,1.4682083765665697,110.11562824249273,247.714797973633,23.55513888888889,295.55
2017-08-22,1.5181548835754402,114.14698372747671,206.417419433594,23.78673611111111,303.74444444444447
2017-08-23,0.6682370419820153,112.30874655159921,194.527252197266,24.671513888888892,301.1951388888889
2017-08-24,1.4492379442850756,109.6523034768027,205.015487670898,25.64929861111111,290.37083333333334
2017-08-25,1.2575002128601078,118.07513735775662,186.353424072266,26.387263888888892,278.15833333333336
2017-08-26,0.08048250528971355,33.53437720404732,77.2322387695313,27.439631944444443,260.7576388888889
2017-08-27,1.3682948577880865,105.79599415887266,191.868225097656,28.316881944444443,278.21180555555554
2017-08-28,0.914441228739421,72.76720653098842,212.93327331543,27.581872816212442,177.45911949685535
2017-08-29,0.8457033620198572,113.77175273809739,220.6337890625,26.31915277777778,263.09930555555553
2017-08-30,1.2788896202087408,98.25016288415422,186.558822631836,26.989520833333337,257.49791666666664
2017-08-31,0.7749783943176273,64.49196069217425,218.644775390625,25.6151231884058,157.0623188405797
2017-09-01,1.0787960736592614,88.42590767698864,252.134765625,23.25828472222222,208.44027777777777
2017-09-02,0.20263745930989596,18.14663814715486,46.6725769042969,16.133993055555557,32.34930555555555
2017-09-03,1.5658618161519375,123.13461201719038,208.441040039063,19.501916666666666,309.09305555555557
2017-09-04,1.38755902226766,110.26959117358888,241.524047851563,20.28067361111111,268.63055555555553
2017-09-05,1.2535895978291836,138.77375621725278,202.551635742188,21.843034722222225,293.41805555555555
2017-09-06,1.1812294225056972,97.48798535122673,209.973724365234,22.39086111111111,236.1576388888889
2017-09-07,1.163859722900391,104.07091411926001,220.317687988281,22.2853125,250.38194444444446
2017-09-08,1.0051705716451012,88.17285716185098,213.5625,20.334395833333332,208.01319444444445
2017-09-09,0.5770533482869467,54.69699983762527,215.7646484375,19.43477083333333,111.65
2017-09-10,0.2346384244283041,22.78042955614603,98.4435424804688,14.657333333333334,42.33402777777778
2017-09-11,1.1428414906819666,103.58079975969486,236.469909667969,18.96823611111111,242.5013888888889
2017-09-12,1.2159892517089848,108.24830133907876,211.402221679688,20.025416666666665,254.9951388888889
2017-09-13,0.0,,,18.761069444444445,255.93055555555554
2017-09-14,0.0,,,17.716799719887955,32.80882352941177
2017-09-15,0.5272576449076336,44.809431578552434,202.283843994141,15.586208333333333,90.05902777777777
2017-09-16,1.1192602030436203,96.6267801188737,245.409118652344,15.60447222222222,210.4451388888889
2017-09-17,1.38831821568807,117.65408607526017,234.590682983398,15.278131944444443,268.5208333333333
2017-09-18,0.6021743609110517,60.117240689955246,144.069946289063,14.8033125,113.39652777777778
2017-09-19,1.4789246437072758,123.93223271290022,204.348999023438,16.40417361111111,287.8951388888889
2017-09-20,1.4836060775756843,123.80579228726155,204.162902832031,17.138402777777777,289.9486111111111
2017-09-21,1.4674711135864262,123.66329608874376,203.014953613281,16.95780436312456,288.33125
2017-09-22,1.3530343630472823,115.1518606848751,204.550735473633,17.186715277777775,260.9902777777778
2017-09-23,7.472979596455894,893.1848123254057,53302.005859375,18.230645833333334,225.95763888888888
2017-09-24,1.2769613733927414,109.76745330023564,226.688873291016,18.801270833333334,249.4736111111111
2017-09-25,0.9824668599446618,87.07239526835997,227.007766723633,17.8678125,187.67708333333334
2017-09-26,1.1442505889892585,99.7892955513888,197.632415771484,18.304534722222222,224.04791666666668
2017-09-27,1.2347719248453781,106.75261598086843,190.267822265625,19.5175625,241.125
2017-09-28,1.0102411666870121,93.83044891829833,198.075988769531,18.940152777777776,216.32291666666666
2017-09-29,0.7977663663228355,70.59879347989695,155.119506835938,18.184430555555558,148.18333333333334
2017-09-30,0.3331140085856122,53.44075004047254,143.3466796875,17.690768115942028,108.88985507246377
2017-10-01,0.0,,,15.510798611111111,42.80902777777778
2017-10-02,0.5722994532267255,65.78154634789948,234.324371337891,16.123993055555555,117.93055555555556
2017-10-03,0.2790227185567222,41.54184395385443,194.318252563477,16.34877777777778,76.80069444444445
2017-10-04,0.5364244344075523,49.28861571891751,165.91357421875,16.15061111111111,99.15208333333334
2017-10-05,1.080421880849203,95.47174204853046,203.343887329102,17.07934722222222,207.32430555555555
2017-10-06,1.307772001902263,116.59185752471883,202.583831787109,17.414236111111112,255.3798611111111
2017-10-07,1.3719779474894214,123.41630712048767,200.687347412109,15.929013888888887,267.4923611111111
2017-10-08,1.2994302447001143,119.94740720308747,195.187149047852,16.453993055555557,254.11180555555555
2017-10-09,1.145101314544678,109.75411960492121,187.459716796875,16.18632638888889,233.80972222222223
2017-10-10,0.46501923344930024,99.29236301408545,182.143798828125,16.12004861111111,217.62916666666666
2017-10-11,0.8897652191162114,85.5543479919434,174.579895019531,16.409881944444443,180.24583333333334
2017-10-12,0.8498710390726731,121.4101484389533,176.504455566406,16.60693379790941,215.53728222996514
2017-10-13,1.05957769317627,99.49086320903942,169.218994140625,16.726187499999998,208.88194444444446
2017-10-14,1.0665464024861655,99.67723387721173,167.802612304688,17.288444444444444,210.175
2017-10-15,2.2397426175435378,284.1111142761359,43829.6497955322,17.421347222222224,216.4597222222222
2017-10-16,1.1243956031799323,105.08370123176935,179.254150390625,17.291194444444443,223.30069444444445
2017-10-17,0.8467873573303226,80.51860767007823,174.280059814453,16.243368055555557,163.19375
2017-10-18,0.9266527590433761,88.67490517161492,148.631362915039,15.813666666666666,181.44027777777777
2017-10-19,0.7312261927286787,71.22333046058559,137.642578125,13.73884722222222,141.86111111111111
2017-10-20,0.20429033253987638,21.849233426724748,70.8997802734375,12.526659722222222,37.522222222222226
2017-10-21,0.17323870315551765,18.967741221407042,44.0715026855469,13.83159027777778,30.622222222222224
2017-10-22,0.44992558593750015,46.62441305051815,162.666259765625,14.432701388888889,84.39097222222222
2017-10-23,1.3054147656758632,125.31981750488286,201.168823242188,15.611951388888889,247.92708333333334
2017-10-24,0.0,,,15.664590277777776,215.12152777777777
2017-10-25,1.1031444719950363,107.44913688263341,184.858779907227,14.356455431754874,208.97847222222222
2017-10-26,0.8095296910603845,80.68402236482237,157.288513183594,13.796338225017472,150.7486111111111
2017-10-27,0.0,,,15.326819444444444,184.1611111111111
